Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-01-05 04:00:00-05:00,112.5,113.3,112.36,112.95,0,0.0,0.0
2023-01-05 05:00:00-05:00,112.95,113.3,112.35,113.15,0,0.0,0.0
2023-01-05 06:00:00-05:00,113.15,114.7,113.15,114.45,0,0.0,0.0
2023-01-05 07:00:00-05:00,114.45,114.66,113.88,114.45,0,0.0,0.0
2023-01-05 08:00:00-05:00,114.44,114.87,112.3315,112.83,0,0.0,0.0
2023-01-05 09:00:00-05:00,112.82,114.025,108.75,110.871,0,0.0,0.0
2023-01-05 09:30:00-05:00,110.51000213623047,111.33000183105469,107.44000244140625,108.4177017211914,49872842,0.0,0.0
2023-01-05 10:30:00-05:00,108.41000366210938,108.95999908447266,107.16010284423828,108.5999984741211,22871409,0.0,0.0
2023-01-05 11:30:00-05:00,108.58999633789062,110.5199966430664,108.36000061035156,109.98739624023438,20577510,0.0,0.0
2023-01-05 12:30:00-05:00,109.9800033569336,111.75,109.20999908447266,111.08499908447266,18165539,0.0,0.0
2023-01-05 13:30:00-05:00,111.08799743652344,111.44999694824219,110.0999984741211,110.11990356445312,16738294,0.0,0.0
2023-01-05 14:30:00-05:00,110.11000061035156,111.32990264892578,109.97000122070312,110.59010314941406,17126312,0.0,0.0
2023-01-05 15:30:00-05:00,110.60279846191406,110.86000061035156,110.05999755859375,110.37000274658203,8749525,0.0,0.0
2023-01-05 16:00:00-05:00,110.34,113.47,110.06,110.3315,0,0.0,0.0
2023-01-05 17:00:00-05:00,110.33,113.47,110.02,110.17,0,0.0,0.0
2023-01-05 18:00:00-05:00,110.16,110.25,110.09,110.15,0,0.0,0.0
