Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-01-13 04:00:00-05:00,118.0,120.98,116.81,117.06,0,0.0,0.0
2023-01-13 05:00:00-05:00,117.22,118.8,116.82,118.43,0,0.0,0.0
2023-01-13 06:00:00-05:00,118.43,119.34,116.96,117.1,0,0.0,0.0
2023-01-13 07:00:00-05:00,117.04,118.0,116.45,116.49,0,0.0,0.0
2023-01-13 08:00:00-05:00,116.49,123.03,115.63,116.56,0,0.0,0.0
2023-01-13 09:00:00-05:00,116.56,123.24,115.71,116.23,0,0.0,0.0
2023-01-13 09:30:00-05:00,116.55000305175781,119.91999816894531,115.5999984741211,119.9000015258789,65216625,0.0,0.0
2023-01-13 10:30:00-05:00,119.88999938964844,121.66000366210938,118.58999633789062,119.1500015258789,31198205,0.0,0.0
2023-01-13 11:30:00-05:00,119.12999725341797,121.1500015258789,118.37010192871094,120.62870025634766,18890037,0.0,0.0
2023-01-13 12:30:00-05:00,120.61190032958984,121.41000366210938,119.94999694824219,120.43389892578125,16979935,0.0,0.0
2023-01-13 13:30:00-05:00,120.44000244140625,121.33000183105469,120.22000122070312,120.81999969482422,15083638,0.0,0.0
2023-01-13 14:30:00-05:00,120.80999755859375,122.27850341796875,120.51000213623047,122.19999694824219,16475936,0.0,0.0
2023-01-13 15:30:00-05:00,122.19999694824219,122.62999725341797,121.68000030517578,122.37000274658203,13393486,0.0,0.0
2023-01-13 16:00:00-05:00,122.3888,122.5,121.91,121.98,0,0.0,0.0
2023-01-13 17:00:00-05:00,121.9905,290.95407,86.01601,122.2,0,0.0,0.0
2023-01-13 18:00:00-05:00,122.2,122.21,122.03,122.2,0,0.0,0.0
