Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-01-06 04:00:00-05:00,107.69,109.35,103.25,104.35,0,0.0,0.0
2023-01-06 05:00:00-05:00,104.3,105.4,103.86,104.9,0,0.0,0.0
2023-01-06 06:00:00-05:00,104.85,105.41,104.16,104.7,0,0.0,0.0
2023-01-06 07:00:00-05:00,104.68,105.25,103.0,103.49,0,0.0,0.0
2023-01-06 08:00:00-05:00,103.47,111.31,101.66,102.16,0,0.0,0.0
2023-01-06 09:00:00-05:00,102.16,103.75,101.2,102.82,0,0.0,0.0
2023-01-06 09:30:00-05:00,103.0,107.55000305175781,101.80999755859375,105.80000305175781,74858329,0.0,0.0
2023-01-06 10:30:00-05:00,105.79000091552734,109.80000305175781,105.5999984741211,109.69999694824219,30898462,0.0,0.0
2023-01-06 11:30:00-05:00,109.70999908447266,112.9176025390625,109.20010375976562,111.80999755859375,30719682,0.0,0.0
2023-01-06 12:30:00-05:00,111.80999755859375,112.26000213623047,110.2300033569336,111.13839721679688,23984314,0.0,0.0
2023-01-06 13:30:00-05:00,111.12999725341797,113.12999725341797,111.06999969482422,112.80500030517578,18755143,0.0,0.0
2023-01-06 14:30:00-05:00,112.80139923095703,114.38999938964844,112.7300033569336,113.12000274658203,23542912,0.0,0.0
2023-01-06 15:30:00-05:00,113.12000274658203,113.59919738769531,112.44999694824219,113.02999877929688,13832592,0.0,0.0
2023-01-06 16:00:00-05:00,113.025,113.18,112.87,112.93,0,0.0,0.0
2023-01-06 17:00:00-05:00,112.91,113.2,112.87,113.06,0,0.0,0.0
2023-01-06 18:00:00-05:00,113.09,113.38,113.0,113.12,0,0.0,0.0
