Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-01-18 04:00:00-05:00,132.16,134.87,132.04,134.65,0,0.0,0.0
2023-01-18 05:00:00-05:00,134.64,135.64,134.4,135.26,0,0.0,0.0
2023-01-18 06:00:00-05:00,135.23,135.35,134.64,134.75,0,0.0,0.0
2023-01-18 07:00:00-05:00,134.75,136.48,134.41,136.17,0,0.0,0.0
2023-01-18 08:00:00-05:00,136.16,137.15,128.71,136.68,0,0.0,0.0
2023-01-18 09:00:00-05:00,136.68,137.5,135.82,136.9,0,0.0,0.0
2023-01-18 09:30:00-05:00,136.55499267578125,136.67999267578125,132.11000061035156,132.42999267578125,62743175,0.0,0.0
2023-01-18 10:30:00-05:00,132.4499969482422,133.1898956298828,128.64999389648438,129.24200439453125,38308292,0.0,0.0
2023-01-18 11:30:00-05:00,129.27999877929688,130.47000122070312,128.30999755859375,129.34500122070312,24328543,0.0,0.0
2023-01-18 12:30:00-05:00,129.33999633789062,129.3498992919922,127.01000213623047,127.80999755859375,21715349,0.0,0.0
2023-01-18 13:30:00-05:00,127.80000305175781,128.4499969482422,127.26000213623047,128.1699981689453,17260100,0.0,0.0
2023-01-18 14:30:00-05:00,128.1688995361328,129.1300048828125,128.0,128.65960693359375,16894305,0.0,0.0
2023-01-18 15:30:00-05:00,128.64999389648438,128.92999267578125,127.97010040283203,128.75,10806701,0.0,0.0
2023-01-18 16:00:00-05:00,128.73,128.78,128.37,128.425,0,0.0,0.0
2023-01-18 17:00:00-05:00,128.44,128.78,127.17,127.73,0,0.0,0.0
2023-01-18 18:00:00-05:00,127.73,136.04,127.7,127.9,0,0.0,0.0
