Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-01-17 04:00:00-05:00,122.0,123.0,120.0,121.6,0,0.0,0.0
2023-01-17 05:00:00-05:00,121.6,123.12,121.42,122.8,0,0.0,0.0
2023-01-17 06:00:00-05:00,122.78,123.19,122.5,122.95,0,0.0,0.0
2023-01-17 07:00:00-05:00,122.96,125.66,122.94,125.6,0,0.0,0.0
2023-01-17 08:00:00-05:00,125.62,126.25,121.1815,125.33,0,0.0,0.0
2023-01-17 09:00:00-05:00,125.2717,126.0,124.75,125.3015,0,0.0,0.0
2023-01-17 09:30:00-05:00,125.69499969482422,130.5800018310547,125.0199966430664,129.5399932861328,61833528,0.0,0.0
2023-01-17 10:30:00-05:00,129.53500366210938,129.88999938964844,127.43000030517578,128.52000427246094,27006674,0.0,0.0
2023-01-17 11:30:00-05:00,128.52000427246094,129.67999267578125,128.48190307617188,129.42999267578125,18603181,0.0,0.0
2023-01-17 12:30:00-05:00,129.42999267578125,131.3699951171875,129.27999877929688,130.4499969482422,20965317,0.0,0.0
2023-01-17 13:30:00-05:00,130.45660400390625,131.38999938964844,130.10000610351562,130.4499053955078,19079349,0.0,0.0
2023-01-17 14:30:00-05:00,130.4499969482422,131.2899932861328,130.38999938964844,131.0500030517578,18519711,0.0,0.0
2023-01-17 15:30:00-05:00,131.0449981689453,131.6999969482422,130.92999267578125,131.47000122070312,14016986,0.0,0.0
2023-01-17 16:00:00-05:00,131.47,132.3,130.0273,132.08,0,0.0,0.0
2023-01-17 17:00:00-05:00,132.09,139.22888,127.83,131.93,0,0.0,0.0
2023-01-17 18:00:00-05:00,131.93,131.93,131.1199,131.46,0,0.0,0.0
