Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-01-18 04:00:00-05:00,92.21,92.4,91.95,92.1,0,0.0,0.0
2023-01-18 05:00:00-05:00,92.14,92.17,92.01,92.09,0,0.0,0.0
2023-01-18 06:00:00-05:00,92.02,92.34,92.01,92.19,0,0.0,0.0
2023-01-18 07:00:00-05:00,92.14,92.35,92.13,92.3,0,0.0,0.0
2023-01-18 08:00:00-05:00,92.31,92.5,92.0015,92.36,0,0.0,0.0
2023-01-18 09:00:00-05:00,92.36,93.27,92.29,92.93,0,0.0,0.0
2023-01-18 09:30:00-05:00,92.94000244140625,93.58799743652344,92.4000015258789,93.38999938964844,3981915,0.0,0.0
2023-01-18 10:30:00-05:00,93.41999816894531,93.44999694824219,91.69999694824219,91.97000122070312,2765674,0.0,0.0
2023-01-18 11:30:00-05:00,91.95999908447266,92.1500015258789,91.5199966430664,91.87999725341797,2289804,0.0,0.0
2023-01-18 12:30:00-05:00,91.87030029296875,91.9800033569336,91.4000015258789,91.68499755859375,1450198,0.0,0.0
2023-01-18 13:30:00-05:00,91.68000030517578,92.27999877929688,91.5999984741211,92.26000213623047,1397013,0.0,0.0
2023-01-18 14:30:00-05:00,92.2699966430664,92.41690063476562,92.02999877929688,92.2300033569336,1841225,0.0,0.0
2023-01-18 15:30:00-05:00,92.2300033569336,92.23500061035156,91.69000244140625,91.79000091552734,2235475,0.0,0.0
2023-01-18 16:00:00-05:00,91.8,91.8,91.52,91.71,0,0.0,0.0
2023-01-18 17:00:00-05:00,91.74,91.78,91.5,91.64,0,0.0,0.0
2023-01-18 18:00:00-05:00,91.6,91.9,91.6,91.79,0,0.0,0.0
