Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-01-09 04:00:00-05:00,88.0,88.68,88.0,88.55,0,0.0,0.0
2023-01-09 05:00:00-05:00,88.56,88.72,88.5,88.58,0,0.0,0.0
2023-01-09 06:00:00-05:00,88.56,88.56,88.27,88.36,0,0.0,0.0
2023-01-09 07:00:00-05:00,88.36,88.6,88.33,88.57,0,0.0,0.0
2023-01-09 08:00:00-05:00,88.6,88.85,88.24,88.79,0,0.0,0.0
2023-01-09 09:00:00-05:00,88.79,88.99,87.43,88.775,0,0.0,0.0
2023-01-09 09:30:00-05:00,89.19499969482422,90.23999786376953,88.94999694824219,89.91210174560547,4909098,0.0,0.0
2023-01-09 10:30:00-05:00,89.91000366210938,90.68499755859375,89.83999633789062,90.56999969482422,2941438,0.0,0.0
2023-01-09 11:30:00-05:00,90.57499694824219,90.68000030517578,90.35759735107422,90.67500305175781,2162096,0.0,0.0
2023-01-09 12:30:00-05:00,90.67500305175781,90.83000183105469,90.3550033569336,90.73500061035156,1945972,0.0,0.0
2023-01-09 13:30:00-05:00,90.73500061035156,90.73999786376953,89.76000213623047,89.80999755859375,1931153,0.0,0.0
2023-01-09 14:30:00-05:00,89.80500030517578,89.82499694824219,88.97000122070312,89.05999755859375,2809523,0.0,0.0
2023-01-09 15:30:00-05:00,89.06500244140625,89.0999984741211,88.58000183105469,88.79000091552734,2685130,0.0,0.0
2023-01-09 16:00:00-05:00,88.78,89.6904,88.57,88.75,0,0.0,0.0
2023-01-09 17:00:00-05:00,88.74,88.76,88.67,88.71,0,0.0,0.0
2023-01-09 18:00:00-05:00,88.7,88.79,88.67,88.7,0,0.0,0.0
