Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-01-12 04:00:00-05:00,92.3,92.3,91.98,92.19,0,0.0,0.0
2023-01-12 05:00:00-05:00,92.13,92.46,92.01,92.15,0,0.0,0.0
2023-01-12 06:00:00-05:00,92.15,92.32,92.09,92.32,0,0.0,0.0
2023-01-12 07:00:00-05:00,92.29,92.34,92.15,92.28,0,0.0,0.0
2023-01-12 08:00:00-05:00,92.3,93.0,91.82,91.82,0,0.0,0.0
2023-01-12 09:00:00-05:00,91.82,93.12,90.05,91.94,0,0.0,0.0
2023-01-12 09:30:00-05:00,92.4000015258789,92.62000274658203,90.56999969482422,92.27999877929688,5847744,0.0,0.0
2023-01-12 10:30:00-05:00,92.2750015258789,92.52999877929688,91.2300033569336,91.72989654541016,3468018,0.0,0.0
2023-01-12 11:30:00-05:00,91.7300033569336,92.25,91.43789672851562,92.19999694824219,2445511,0.0,0.0
2023-01-12 12:30:00-05:00,92.19999694824219,92.33999633789062,91.54000091552734,91.62000274658203,2120808,0.0,0.0
2023-01-12 13:30:00-05:00,91.61000061035156,92.41999816894531,91.36000061035156,92.13999938964844,2077956,0.0,0.0
2023-01-12 14:30:00-05:00,92.13999938964844,92.3499984741211,91.80999755859375,91.93000030517578,1591594,0.0,0.0
2023-01-12 15:30:00-05:00,91.93499755859375,92.03500366210938,91.5,91.87999725341797,1939752,0.0,0.0
2023-01-12 16:00:00-05:00,91.89,93.948814,91.72,91.77,0,0.0,0.0
2023-01-12 17:00:00-05:00,91.8,92.1,91.74,91.95,0,0.0,0.0
2023-01-12 18:00:00-05:00,91.95,91.97,91.81,91.905,0,0.0,0.0
