Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-01-05 04:00:00-05:00,88.3,88.67,88.15,88.48,0,0.0,0.0
2023-01-05 05:00:00-05:00,88.59,88.78,88.37,88.7,0,0.0,0.0
2023-01-05 06:00:00-05:00,88.69,89.02,88.61,88.86,0,0.0,0.0
2023-01-05 07:00:00-05:00,88.87,88.98,88.7,88.92,0,0.0,0.0
2023-01-05 08:00:00-05:00,88.9,89.06,88.0,88.34,0,0.0,0.0
2023-01-05 09:00:00-05:00,88.31,88.32,87.81,87.93,0,0.0,0.0
2023-01-05 09:30:00-05:00,88.06999969482422,88.20999908447266,87.19000244140625,87.43000030517578,5086911,0.0,0.0
2023-01-05 10:30:00-05:00,87.41999816894531,87.4749984741211,86.87999725341797,86.97000122070312,3089312,0.0,0.0
2023-01-05 11:30:00-05:00,86.97000122070312,87.5199966430664,86.79000091552734,87.20999908447266,2939326,0.0,0.0
2023-01-05 12:30:00-05:00,87.21499633789062,87.6500015258789,86.73500061035156,87.4000015258789,2159296,0.0,0.0
2023-01-05 13:30:00-05:00,87.43000030517578,87.58000183105469,87.12999725341797,87.17500305175781,1937963,0.0,0.0
2023-01-05 14:30:00-05:00,87.18000030517578,87.70999908447266,86.87000274658203,86.98480224609375,1887660,0.0,0.0
2023-01-05 15:30:00-05:00,86.99500274658203,87.12999725341797,86.55999755859375,86.77999877929688,2513604,0.0,0.0
2023-01-05 16:00:00-05:00,86.77,91.0311,86.69,86.87,0,0.0,0.0
2023-01-05 17:00:00-05:00,86.86,86.86,86.77,86.83,0,0.0,0.0
2023-01-05 18:00:00-05:00,86.83,87.0,86.83,86.88,0,0.0,0.0
