Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-01-03 04:00:00-05:00,242.73,243.4,240.46,242.83,0,0.0,0.0
2023-01-03 05:00:00-05:00,242.84,243.63,242.57,242.63,0,0.0,0.0
2023-01-03 06:00:00-05:00,242.72,243.19,242.33,242.5,0,0.0,0.0
2023-01-03 07:00:00-05:00,242.5,242.66,239.82,241.1,0,0.0,0.0
2023-01-03 08:00:00-05:00,241.09,243.5685,235.0,242.14,0,0.0,0.0
2023-01-03 09:00:00-05:00,241.89,242.67,239.82,242.5,0,0.0,0.0
2023-01-03 09:30:00-05:00,243.0800018310547,245.75,239.34010314941406,239.78810119628906,6337273,0.0,0.0
2023-01-03 10:30:00-05:00,239.8000030517578,239.8300018310547,237.5,238.36000061035156,3058832,0.0,0.0
2023-01-03 11:30:00-05:00,238.3699951171875,238.69000244140625,237.5,238.1501007080078,2236397,0.0,0.0
2023-01-03 12:30:00-05:00,238.17999267578125,238.99000549316406,237.39999389648438,238.44000244140625,2596124,0.0,0.0
2023-01-03 13:30:00-05:00,238.4499969482422,238.9499969482422,238.0500030517578,238.5500030517578,1635805,0.0,0.0
2023-01-03 14:30:00-05:00,238.60000610351562,240.3800048828125,237.91000366210938,239.4499969482422,3045543,0.0,0.0
2023-01-03 15:30:00-05:00,239.47000122070312,239.92999267578125,239.22000122070312,239.5399932861328,2165920,0.0,0.0
2023-01-03 16:00:00-05:00,239.57,256.04553,239.3,239.85,0,0.0,0.0
2023-01-03 17:00:00-05:00,239.82,254.738,225.43555,239.66,0,0.0,0.0
2023-01-03 18:00:00-05:00,239.65,239.95,239.35,239.9,0,0.0,0.0
