Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-01-10 04:00:00-05:00,227.0,227.53,227.0,227.28,0,0.0,0.0
2023-01-10 05:00:00-05:00,227.28,228.99,227.26,227.76,0,0.0,0.0
2023-01-10 06:00:00-05:00,227.75,228.19,227.0,227.37,0,0.0,0.0
2023-01-10 07:00:00-05:00,227.3,227.3,225.7,226.18,0,0.0,0.0
2023-01-10 08:00:00-05:00,226.18,228.0985,225.8,226.42,0,0.0,0.0
2023-01-10 09:00:00-05:00,226.42,230.05,226.35,229.5,0,0.0,0.0
2023-01-10 09:30:00-05:00,228.4499969482422,231.30999755859375,228.2899932861328,229.35000610351562,6830796,0.0,0.0
2023-01-10 10:30:00-05:00,229.35549926757812,229.5399932861328,227.3300018310547,228.59500122070312,3466902,0.0,0.0
2023-01-10 11:30:00-05:00,228.5800018310547,228.72999572753906,227.47000122070312,228.0800018310547,2401010,0.0,0.0
2023-01-10 12:30:00-05:00,228.09010314941406,228.89999389648438,228.0,228.55999755859375,2288574,0.0,0.0
2023-01-10 13:30:00-05:00,228.55999755859375,229.10000610351562,228.2899932861328,228.44000244140625,2039422,0.0,0.0
2023-01-10 14:30:00-05:00,228.4499969482422,228.72999572753906,227.48460388183594,228.0399932861328,2585626,0.0,0.0
2023-01-10 15:30:00-05:00,228.0500030517578,228.8800048828125,227.74000549316406,228.8800048828125,2311333,0.0,0.0
2023-01-10 16:00:00-05:00,228.87,229.0,228.62,228.75,0,0.0,0.0
2023-01-10 17:00:00-05:00,228.85,228.9,228.7,228.75,0,0.0,0.0
2023-01-10 18:00:00-05:00,228.77,228.94,228.3,228.9,0,0.0,0.0
