Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-01-13 04:00:00-05:00,239.26,239.26,237.98,237.98,0,0.0,0.0
2023-01-13 05:00:00-05:00,238.02,239.02,237.96,238.78,0,0.0,0.0
2023-01-13 06:00:00-05:00,238.8,239.1,238.32,238.32,0,0.0,0.0
2023-01-13 07:00:00-05:00,238.32,238.44,237.27,237.35,0,0.0,0.0
2023-01-13 08:00:00-05:00,237.28,239.0385,236.54,236.88,0,0.0,0.0
2023-01-13 09:00:00-05:00,236.85,238.45,236.31,237.08,0,0.0,0.0
2023-01-13 09:30:00-05:00,237.0019989013672,237.57000732421875,234.9199981689453,236.75999450683594,4561119,0.0,0.0
2023-01-13 10:30:00-05:00,236.77999877929688,236.99000549316406,235.11000061035156,235.89999389648438,2793289,0.0,0.0
2023-01-13 11:30:00-05:00,235.9600067138672,236.25,234.97999572753906,236.1300048828125,1745241,0.0,0.0
2023-01-13 12:30:00-05:00,236.1282958984375,236.72000122070312,235.8800048828125,236.72000122070312,1503993,0.0,0.0
2023-01-13 13:30:00-05:00,236.72999572753906,238.08999633789062,236.6199951171875,238.02999877929688,1944737,0.0,0.0
2023-01-13 14:30:00-05:00,238.0500030517578,238.6699981689453,237.82000732421875,238.58999633789062,2227925,0.0,0.0
2023-01-13 15:30:00-05:00,238.60000610351562,239.3699951171875,238.5399932861328,239.1300048828125,2831604,0.0,0.0
2023-01-13 16:00:00-05:00,239.12,244.37,238.74,239.27,0,0.0,0.0
2023-01-13 17:00:00-05:00,239.27,239.38,230.295,239.07,0,0.0,0.0
2023-01-13 18:00:00-05:00,239.07,239.2,236.4301,239.05,0,0.0,0.0
