Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-01-18 04:00:00-05:00,241.36,241.36,239.86,240.15,0,0.0,0.0
2023-01-18 05:00:00-05:00,240.15,240.19,239.6,239.65,0,0.0,0.0
2023-01-18 06:00:00-05:00,239.64,240.36,239.5,240.35,0,0.0,0.0
2023-01-18 07:00:00-05:00,240.21,240.82,240.2,240.56,0,0.0,0.0
2023-01-18 08:00:00-05:00,240.6,241.56,237.75,241.3,0,0.0,0.0
2023-01-18 09:00:00-05:00,241.3,243.27,240.69,242.58,0,0.0,0.0
2023-01-18 09:30:00-05:00,241.56500244140625,242.3800048828125,239.97999572753906,240.41000366210938,7245854,0.0,0.0
2023-01-18 10:30:00-05:00,240.44000244140625,240.4550018310547,236.82000732421875,237.17999267578125,4326701,0.0,0.0
2023-01-18 11:30:00-05:00,237.19000244140625,237.5659942626953,236.35000610351562,237.11500549316406,2722104,0.0,0.0
2023-01-18 12:30:00-05:00,237.08999633789062,237.67999267578125,236.25999450683594,236.77499389648438,2130233,0.0,0.0
2023-01-18 13:30:00-05:00,236.75999450683594,237.89999389648438,236.49000549316406,237.80999755859375,2120990,0.0,0.0
2023-01-18 14:30:00-05:00,237.79319763183594,237.97000122070312,236.4600067138672,236.50999450683594,1891387,0.0,0.0
2023-01-18 15:30:00-05:00,236.5,236.57009887695312,235.52000427246094,235.8000030517578,3850346,0.0,0.0
2023-01-18 16:00:00-05:00,235.81,235.84,235.25,235.53,0,0.0,0.0
2023-01-18 17:00:00-05:00,235.59,235.81,235.08,235.2,0,0.0,0.0
2023-01-18 18:00:00-05:00,235.13,237.3601,235.13,235.6,0,0.0,0.0
