Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-02-03 04:00:00-05:00,145.5,145.68,144.75,145.5,0,0.0,0.0
2023-02-03 05:00:00-05:00,145.5,146.25,145.41,145.75,0,0.0,0.0
2023-02-03 06:00:00-05:00,145.71,145.9,145.5,145.82,0,0.0,0.0
2023-02-03 07:00:00-05:00,145.8,148.26,145.8,147.0,0,0.0,0.0
2023-02-03 08:00:00-05:00,147.0,152.88,143.79,148.81,0,0.0,0.0
2023-02-03 09:00:00-05:00,149.255,149.5,147.33,148.51,0,0.0,0.0
2023-02-03 09:30:00-05:00,148.02999877929688,156.77000427246094,147.8300018310547,156.22000122070312,54883974,0.0,0.0
2023-02-03 10:30:00-05:00,156.22500610351562,157.3800048828125,155.30499267578125,156.49209594726562,24235107,0.0,0.0
2023-02-03 11:30:00-05:00,156.5,157.1999969482422,155.49000549316406,156.27999877929688,15694873,0.0,0.0
2023-02-03 12:30:00-05:00,156.2899932861328,156.41000366210938,154.26499938964844,155.05999755859375,11647019,0.0,0.0
2023-02-03 13:30:00-05:00,155.02999877929688,155.83999633789062,154.38999938964844,155.17999267578125,11586022,0.0,0.0
2023-02-03 14:30:00-05:00,155.17709350585938,155.69000244140625,154.08999633789062,154.90499877929688,11381156,0.0,0.0
2023-02-03 15:30:00-05:00,154.89999389648438,155.14999389648438,154.3000030517578,154.5,9470588,0.0,0.0
2023-02-03 16:00:00-05:00,154.5,154.97,154.1,154.435,0,0.0,0.0
2023-02-03 17:00:00-05:00,154.435,164.2925,125.65728,154.2,0,0.0,0.0
2023-02-03 18:00:00-05:00,154.2,154.35,154.05,154.28,0,0.0,0.0
