Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-02-10 04:00:00-05:00,150.76,150.76,149.78,149.91,0,0.0,0.0
2023-02-10 05:00:00-05:00,149.9,149.99,149.0,149.07,0,0.0,0.0
2023-02-10 06:00:00-05:00,149.11,149.37,148.78,148.8,0,0.0,0.0
2023-02-10 07:00:00-05:00,148.8,149.08,148.7,149.04,0,0.0,0.0
2023-02-10 08:00:00-05:00,149.03,150.5085,148.6815,149.39,0,0.0,0.0
2023-02-10 09:00:00-05:00,149.4,153.86,149.25,149.51,0,0.0,0.0
2023-02-10 09:30:00-05:00,149.4600067138672,151.34010314941406,149.22000122070312,150.77999877929688,13142989,0.23,0.0
2023-02-10 10:30:00-05:00,150.77999877929688,150.91000366210938,150.0,150.285400390625,6544760,0.0,0.0
2023-02-10 11:30:00-05:00,150.3000030517578,150.3498992919922,149.42999267578125,149.76300048828125,5297795,0.0,0.0
2023-02-10 12:30:00-05:00,149.75999450683594,151.11500549316406,149.6999969482422,150.75999450683594,4795662,0.0,0.0
2023-02-10 13:30:00-05:00,150.77000427246094,150.82240295410156,150.22999572753906,150.23500061035156,4697046,0.0,0.0
2023-02-10 14:30:00-05:00,150.24000549316406,150.82000732421875,150.01010131835938,150.47000122070312,10144994,0.0,0.0
2023-02-10 15:30:00-05:00,150.47000122070312,151.15499877929688,150.4600067138672,151.02000427246094,5473908,0.0,0.0
2023-02-10 16:00:00-05:00,151.01,151.07,145.98175,150.92,0,0.0,0.0
2023-02-10 17:00:00-05:00,150.93,152.39,150.89,150.96,0,0.0,0.0
2023-02-10 18:00:00-05:00,150.98,151.04,150.96,151.02,0,0.0,0.0
