Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-01-31 04:00:00-05:00,142.67,142.67,142.0,142.2,0,0.0,0.0
2023-01-31 05:00:00-05:00,142.16,142.32,141.93,142.05,0,0.0,0.0
2023-01-31 06:00:00-05:00,142.1,142.1,141.51,141.58,0,0.0,0.0
2023-01-31 07:00:00-05:00,141.59,142.39,141.44,142.33,0,0.0,0.0
2023-01-31 08:00:00-05:00,142.24,142.94,141.4215,142.45,0,0.0,0.0
2023-01-31 09:00:00-05:00,142.44,143.64,142.4,143.17,0,0.0,0.0
2023-01-31 09:30:00-05:00,142.6999969482422,143.75,142.27999877929688,143.1699981689453,13897777,0.0,0.0
2023-01-31 10:30:00-05:00,143.19000244140625,143.58999633789062,142.8000030517578,143.52499389648438,6094808,0.0,0.0
2023-01-31 11:30:00-05:00,143.53500366210938,143.63999938964844,142.97999572753906,143.53500366210938,4771951,0.0,0.0
2023-01-31 12:30:00-05:00,143.52000427246094,143.66000366210938,143.16000366210938,143.4149932861328,3376057,0.0,0.0
2023-01-31 13:30:00-05:00,143.4199981689453,143.91000366210938,143.29989624023438,143.8249969482422,3694091,0.0,0.0
2023-01-31 14:30:00-05:00,143.8300018310547,144.0399932861328,143.25999450683594,143.30499267578125,5273359,0.0,0.0
2023-01-31 15:30:00-05:00,143.3000030517578,144.33999633789062,143.1199951171875,144.2899932861328,8519107,0.0,0.0
2023-01-31 16:00:00-05:00,144.3,152.8193,143.61327,143.805,0,0.0,0.0
2023-01-31 17:00:00-05:00,143.75,150.0985,135.16783,143.94,0,0.0,0.0
2023-01-31 18:00:00-05:00,143.94,144.0,143.76,143.85,0,0.0,0.0
